,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,price,year,month,house_soldtime
9921,4,2.25,1940,9144,1.0,0,0,4,7,1430,510,1460,9437,495000,2014,May,9
9922,3,2.5,2950,35108,1.5,0,0,3,10,2950,0,3810,35181,820000,2014,Sep,9
9923,4,2.75,1980,11443,1.0,0,0,5,7,1980,0,2080,15700,475000,2014,Jun,9
9924,4,2.0,2850,7861,1.0,0,4,4,10,1450,1400,2810,8087,1280000,2014,May,9
9925,3,1.0,1160,9375,1.0,0,0,3,7,1160,0,1160,9650,380000,2015,Apr,8
9926,3,2.0,2130,8225,1.0,0,0,4,8,2130,0,2580,8225,397500,2014,Aug,9
9927,5,2.5,2420,8560,1.0,0,2,3,7,1620,800,2210,7040,352000,2014,May,9
9928,6,2.5,2820,8600,1.0,0,0,5,8,1430,1390,2070,8900,893880,2015,Apr,8
9929,5,3.25,3710,34200,2.0,0,0,3,8,2510,1200,1720,23100,635000,2014,Sep,9
9930,3,2.25,1770,8165,2.0,0,0,3,7,1770,0,1650,8165,420000,2014,May,9
9931,3,2.0,1260,2500,1.0,0,0,4,7,750,510,1710,5000,503000,2015,Mar,8
9932,2,1.75,2330,10143,1.0,0,2,4,7,1220,1110,2560,9750,689000,2014,Sep,9
9933,4,2.75,2490,3840,1.5,0,0,4,7,1610,880,1420,4000,749500,2014,Sep,9
9934,6,3.75,4090,49542,2.0,0,0,3,9,3100,990,2980,43357,1150000,2014,Oct,9
9935,4,2.5,2800,12831,2.0,0,0,3,8,2800,0,2810,10235,563500,2014,Jun,9
9936,4,3.0,2440,9664,2.0,0,0,3,8,1890,550,2380,9609,480000,2014,Jun,9
9937,4,3.0,2540,8800,1.0,0,1,3,9,1620,920,2540,8800,374950,2015,Apr,8
9938,3,2.5,1600,6250,2.0,0,0,3,7,1600,0,1760,6110,308950,2015,Apr,8
9939,4,2.75,2680,16934,1.0,0,0,4,7,1340,1340,1240,7000,445000,2014,Sep,9
9940,3,1.5,1220,9000,1.0,0,0,4,7,1220,0,1220,9472,237200,2015,Apr,8
9941,3,1.75,1550,7270,1.5,0,0,5,7,1550,0,1050,7210,453500,2014,Sep,9
9942,3,2.0,2080,4549,1.0,0,0,5,7,1040,1040,1620,4549,616500,2015,May,8
9943,5,5.0,5000,32909,2.0,0,0,3,10,5000,0,3030,12601,1250000,2014,Aug,9
9944,1,1.0,630,5150,1.0,0,0,4,5,630,0,1390,5150,396000,2015,Apr,8
9945,3,1.0,1070,8179,1.0,0,0,3,6,1070,0,1050,8177,210000,2014,Jul,9
9946,2,1.75,1900,5175,1.0,0,0,3,7,1200,700,1370,5175,539000,2014,Oct,9
9947,3,2.5,2960,18600,2.0,0,0,3,8,2960,0,2740,15681,605000,2014,Aug,9
9948,3,2.0,1490,4800,2.0,0,0,5,6,1490,0,1500,4800,437500,2014,Jul,9
9949,3,1.5,1500,15000,1.0,0,0,3,7,1500,0,1790,13905,215000,2014,Jul,9
9950,4,2.5,2410,4780,2.0,0,0,3,7,2410,0,2410,4025,440000,2014,Jun,9
9951,3,1.0,2000,22500,1.0,0,0,3,7,1680,320,2000,10000,525000,2014,Nov,9
9952,3,1.5,1140,20383,1.0,0,0,3,7,840,300,1200,15625,319900,2014,Aug,9
9953,3,1.0,1120,9075,1.0,0,0,3,7,1120,0,1120,9705,335000,2015,Jan,8
9954,3,2.25,2900,35273,2.0,0,0,3,9,2900,0,2510,38487,485000,2014,Nov,9
9955,4,2.25,3220,7700,2.0,0,0,4,8,3220,0,2570,7700,359999,2014,Sep,9
9956,5,2.75,2500,19783,1.0,0,3,4,8,2500,0,1700,15375,799000,2014,Aug,9
9957,3,2.25,1610,10454,1.0,0,0,3,7,1610,0,1720,9583,280000,2014,Sep,9
9958,4,2.75,2250,3433,1.5,0,0,3,8,1500,750,1970,3484,1050000,2014,Jul,9
9959,1,2.0,1240,4800,2.0,0,0,3,6,1240,0,1030,4800,290000,2014,Nov,9
9960,2,2.25,1660,2748,2.0,0,0,3,7,1660,0,1620,3167,235000,2014,Dec,9
9961,3,1.75,2080,3000,1.0,0,0,4,7,1040,1040,1000,3193,495000,2014,Oct,9
9962,3,2.25,1880,7488,2.0,0,0,3,8,1880,0,2180,7344,290000,2015,Feb,8
9963,4,1.5,1050,9516,1.0,0,0,4,7,1050,0,1390,9600,230000,2014,Oct,9
9964,3,1.75,1480,8475,1.0,0,0,4,7,1480,0,1800,8800,234000,2015,Feb,8
9965,4,2.5,2420,4500,2.0,0,0,3,7,2420,0,2280,4500,597400,2014,Oct,9
9966,4,2.5,2190,17600,1.0,0,0,4,7,1110,1080,1820,17600,370000,2014,Aug,9
9967,4,2.5,2660,10452,2.0,0,0,3,9,2660,0,2890,9025,755000,2014,May,9
9968,3,2.5,2430,5715,2.0,0,0,3,7,2430,0,3040,5702,342000,2015,Apr,8
9969,2,1.0,770,3325,1.0,0,0,3,7,770,0,960,4800,497000,2014,Jul,9
9970,3,1.0,3060,30166,1.0,0,0,5,8,3060,0,1880,19602,835000,2015,Apr,8
9971,4,2.75,2920,4500,2.0,0,0,3,9,2920,0,2920,4505,730000,2014,Oct,9
9972,3,1.0,1370,5250,1.0,0,0,3,7,1070,300,2410,4200,655000,2014,Oct,9
9973,3,2.5,1870,3118,2.0,0,0,3,8,1870,0,1580,3601,205000,2014,Nov,9
9974,4,2.0,1800,4800,1.5,0,0,3,7,1800,0,1950,4800,632750,2015,Apr,8
9975,5,3.0,2100,7715,1.0,0,0,3,7,1250,850,2100,7959,330000,2014,May,9
9976,5,2.25,2530,8250,2.0,0,0,4,7,2530,0,2020,8250,527500,2014,Oct,9
9977,4,2.5,3290,6465,2.0,0,0,3,9,3290,0,3100,5929,716500,2014,May,9
9978,4,2.5,1890,5395,2.0,0,0,3,7,1890,0,2060,5395,388500,2014,Dec,9
9979,3,1.75,1680,7770,1.0,0,0,4,7,1680,0,1880,7770,530000,2014,Sep,9
9980,3,2.5,2170,4517,2.0,0,0,3,8,2170,0,2610,4770,419000,2015,Jan,8
9981,3,1.75,1200,7360,1.0,0,0,4,7,1200,0,1200,7500,385000,2015,Mar,8
9982,4,2.5,2990,5669,2.0,0,0,3,8,2990,0,3110,5058,655000,2014,May,9
9983,4,2.75,3770,10900,2.0,0,2,5,9,3070,700,3000,5000,1700000,2014,Jul,9
9984,2,1.0,1020,47044,1.0,0,0,5,7,1020,0,1930,12139,279000,2014,Sep,9
9985,3,1.5,1700,9579,1.0,0,0,4,7,1100,600,1700,9628,262000,2015,Feb,8
9986,4,1.0,1550,4750,1.5,0,0,3,7,1550,0,1320,4750,533000,2014,Aug,9
9987,3,1.75,1680,8100,1.0,0,2,3,8,1680,0,1880,7750,640000,2015,Apr,8
9988,3,2.25,1680,35127,2.0,0,0,3,7,1680,0,1820,35166,285000,2014,Jun,9
9989,4,2.5,1910,10300,1.0,0,0,3,8,1910,0,1910,7750,458400,2014,Jul,9
9990,5,3.25,3160,10587,1.0,0,0,5,7,2190,970,2200,7761,620000,2015,Mar,8
9991,3,1.5,2020,11358,1.0,0,0,4,6,1190,830,2370,9520,465000,2014,May,9
9992,4,3.75,3210,7054,2.0,0,0,4,8,3210,0,2350,8020,690000,2014,Aug,9
9993,3,2.25,2350,51400,1.0,0,0,3,7,1390,960,2350,51400,462500,2014,Aug,9
9994,4,2.5,1910,10221,2.0,0,0,3,8,1910,0,2210,8705,369950,2014,Aug,9
9995,2,1.0,840,6480,1.0,0,0,4,5,840,0,1100,7300,124500,2015,Mar,8
9996,4,2.25,2620,10920,1.0,0,0,3,9,2620,0,2370,11907,950000,2014,Aug,9
9997,4,1.5,1220,10580,1.0,0,0,3,7,1220,0,1350,7800,418000,2014,Jun,9
9998,3,1.0,1060,8000,1.0,0,0,4,6,1060,0,1060,4697,160000,2014,Dec,9
9999,4,2.5,2200,10800,1.0,0,0,3,8,1500,700,2280,10800,457000,2015,Apr,8
10000,2,1.75,2120,7680,1.0,0,0,5,6,1130,990,1220,7680,530000,2015,Jan,8
10001,3,1.0,1250,7300,1.0,0,0,4,7,1250,0,1540,7400,385000,2014,May,9
10002,3,1.75,1440,7800,1.0,0,0,4,7,1440,0,1440,7800,491000,2015,Mar,8
10003,4,2.25,1890,8034,1.0,0,0,4,8,1890,0,1920,7210,521000,2014,Aug,9
10004,3,1.0,1140,8528,1.0,0,0,5,7,1140,0,1140,8112,255000,2015,Apr,8
10005,5,3.0,2840,7199,1.0,0,0,3,7,1710,1130,2210,10800,292050,2014,May,9
10006,6,3.0,1880,7200,1.0,0,0,4,7,1880,0,1540,13022,326000,2014,May,9
10007,2,1.0,750,5120,1.0,0,0,4,6,750,0,930,7200,300000,2014,Jun,9
10008,3,1.75,1630,7480,1.0,0,0,3,7,1330,300,1940,7480,291600,2015,Apr,8
10009,5,1.5,1720,12551,1.0,0,0,3,7,1720,0,1560,12960,435000,2015,Feb,8
10010,3,2.5,1600,1311,3.0,0,0,3,8,1600,0,1390,1321,465000,2014,Dec,9
10011,3,2.25,1230,7420,1.5,0,0,5,7,1230,0,1260,7556,200000,2014,Jun,9
10012,3,1.5,1610,6132,1.0,0,2,4,7,1090,520,1650,6132,238000,2014,Jul,9
10013,4,2.5,1320,7000,1.0,0,0,4,7,1320,0,1550,8610,455000,2014,Nov,9
10014,6,3.0,2180,7220,2.0,0,0,3,7,2180,0,2260,7344,230000,2014,Oct,9
10015,4,2.25,2190,4104,2.0,0,0,5,8,1410,780,1990,3860,808000,2014,Sep,9
10016,3,1.0,1490,5700,1.5,0,0,3,7,1490,0,2290,5700,578500,2014,Dec,9
10017,3,2.0,1463,868,3.0,0,0,3,7,1463,0,1484,4320,390000,2014,Jun,9
10018,3,2.5,1800,3933,2.0,0,0,3,8,1800,0,1800,4659,517500,2015,May,8
10019,4,2.75,2880,4000,1.5,0,0,3,9,2100,780,2110,4000,755000,2014,Jun,9
10020,3,1.75,1250,4120,1.0,0,0,4,7,980,270,1250,4120,579500,2014,Oct,9
10021,3,2.75,1670,1350,3.0,0,0,3,9,1350,320,1520,4800,649950,2014,Sep,9
10022,4,1.75,2000,6120,1.0,0,0,3,7,1100,900,1880,6120,228000,2014,May,9
10023,4,1.75,2280,3680,1.5,0,0,5,7,1470,810,1850,3680,665000,2014,Dec,9
10024,4,2.5,2110,6069,2.0,0,0,3,9,2110,0,2180,9000,689000,2015,Mar,8
10025,4,2.5,2520,11240,1.0,0,0,3,8,1440,1080,2360,10345,560000,2014,Oct,9
10026,3,1.0,1590,6420,1.0,0,0,3,7,1590,0,1780,5900,529000,2014,May,9
10027,5,2.5,2100,14858,1.0,0,0,5,8,2100,0,1980,11730,375000,2015,Jan,8
10028,4,2.75,2090,9240,1.0,0,0,4,6,2090,0,1460,9240,325000,2014,Sep,9
10029,4,2.5,3390,10519,2.0,0,2,3,10,3390,0,2830,10519,583000,2015,Jan,8
10030,2,1.0,790,9784,1.0,0,0,3,6,790,0,2350,10102,330000,2015,Apr,8
10031,3,2.5,1970,8727,2.0,0,0,3,7,1970,0,1670,9168,262000,2015,Apr,8
10032,4,2.5,2870,6776,2.0,0,0,3,8,2870,0,2770,6658,555000,2015,Mar,8
10033,2,1.0,1110,6000,1.0,0,0,3,7,1010,100,1410,3500,585000,2015,Mar,8
10034,3,2.75,1940,3088,2.0,0,3,3,8,1770,170,1410,2335,425590,2015,Feb,8
10035,2,1.0,720,4840,1.0,0,0,4,6,720,0,1510,4840,235000,2014,Jun,9
10036,2,1.0,710,4000,1.0,0,0,3,6,710,0,960,4000,362362,2014,Jul,9
10037,3,2.0,1370,7500,1.0,0,0,3,7,1370,0,1420,7500,252000,2015,Feb,8
10038,4,2.5,2690,9551,2.0,0,0,3,9,2690,0,2890,9121,439000,2014,Dec,9
10039,4,2.25,3360,10810,2.0,0,0,4,9,3360,0,2590,10810,465000,2014,Aug,9
10040,4,2.0,1500,7854,1.5,0,0,3,7,1500,0,1500,7334,249900,2014,Oct,9
10041,2,2.5,2600,5000,1.0,0,0,5,8,1300,1300,2260,5000,665000,2014,Jul,9
10042,3,1.75,1160,8774,1.0,0,0,3,7,1160,0,1990,7908,370000,2014,Oct,9
10043,2,1.0,1430,3000,1.5,0,0,3,7,1300,130,1750,4000,620000,2014,Jun,9
10044,3,1.0,1870,7671,1.0,0,0,4,8,1720,150,1460,7679,375000,2014,Jul,9
10045,4,2.0,2560,9390,1.0,0,0,5,8,1280,1280,1830,8169,552625,2014,Aug,9
10046,3,1.0,1160,10500,1.0,0,0,4,7,1160,0,1520,10500,315500,2014,Sep,9
10047,2,1.75,1680,8187,1.0,0,0,4,8,1680,0,2390,7801,620000,2014,Sep,9
10048,4,2.5,2010,9075,1.0,0,0,4,8,1310,700,1850,9220,510000,2014,Nov,9
10049,4,2.5,2540,38677,2.0,0,0,3,9,2540,0,2560,36280,652500,2014,Jun,9
10050,4,2.5,3240,22795,2.0,0,0,3,8,3240,0,2570,29761,574000,2014,Nov,9
10051,3,2.5,2670,12806,2.0,0,0,3,9,2670,0,3010,7231,430000,2015,Feb,8
10052,3,2.0,1080,7236,1.0,0,0,5,7,1080,0,1120,8008,390000,2014,Jun,9
10053,3,1.0,1430,3840,1.0,0,0,3,7,950,480,1430,3840,466500,2014,Jun,9
10054,2,2.25,1290,2436,2.0,0,0,3,7,1290,0,1360,3088,315000,2014,Oct,9
10055,4,1.5,1240,9600,1.0,0,0,3,7,1240,0,1240,9592,220000,2014,May,9
10056,3,1.75,1840,17286,1.0,0,0,4,7,1440,400,1840,14541,325000,2015,Mar,8
10057,3,1.0,1120,8443,1.0,0,0,3,7,1120,0,1450,8433,365000,2015,Apr,8
10058,3,3.5,2100,12384,2.0,0,0,3,9,2100,0,2400,7776,356000,2014,May,9
10059,4,1.75,2030,12518,1.0,0,0,3,8,1610,420,1650,7872,380000,2014,Sep,9
10060,4,2.25,2030,8764,2.0,0,0,4,8,2030,0,1950,8750,579000,2014,Jul,9
10061,2,1.0,890,5000,1.0,0,0,3,7,890,0,1680,5000,682000,2015,May,8
10062,3,1.75,1750,12325,1.0,0,0,4,7,1470,280,1820,9750,499000,2014,Jun,9
10063,3,1.0,1300,5880,1.0,0,0,3,7,1300,0,1300,7700,333760,2015,Apr,8
10064,4,2.5,2650,18903,2.0,0,0,3,11,2650,0,3270,18843,745000,2014,Sep,9
10065,3,1.75,1750,10870,1.0,0,0,5,7,1750,0,1230,10868,380000,2014,Jul,9
10066,3,3.0,1440,1350,3.5,0,2,3,8,1440,0,1440,1350,435000,2014,Aug,9
10067,3,2.75,1700,3264,1.0,0,0,3,7,1060,640,1880,4080,520000,2015,Jan,8
10068,4,2.5,3920,41206,2.0,0,0,4,10,3920,0,3780,36562,965000,2015,Apr,8
10069,3,2.25,1470,16728,1.0,0,0,4,7,1350,120,1540,9000,270000,2014,Aug,9
10070,5,2.75,2520,4643,1.5,0,0,4,8,2120,400,2100,4564,1100000,2015,Mar,8
10071,3,1.75,2140,13286,1.0,0,0,4,8,1220,920,2250,13286,577500,2014,Oct,9
10072,3,1.75,1550,5000,1.0,0,0,3,7,1250,300,1110,5000,650000,2014,Jul,9
10073,4,2.5,3180,10319,2.0,0,0,4,11,3180,0,3130,12120,1230000,2014,Dec,9
10074,5,4.25,6510,16471,2.0,0,3,4,11,3250,3260,4480,16471,1900000,2014,Sep,9
10075,2,2.0,1440,3720,1.5,0,0,3,7,1440,0,1490,4308,475000,2014,Jul,9
10076,3,1.0,1150,10132,1.0,0,0,4,7,1150,0,1180,8713,200000,2015,Mar,8
10077,4,2.5,2320,11717,2.0,0,0,3,8,2320,0,2320,9714,397000,2014,Jun,9
10078,3,2.0,1230,8450,1.0,0,0,3,7,1230,0,2110,8536,383610,2015,Feb,8
10079,4,2.5,2060,5742,2.0,0,0,3,7,2060,0,1610,7298,275000,2014,Jul,9
10080,3,2.0,2783,11177,2.0,0,0,3,8,2783,0,1730,8018,840000,2014,Jul,9
10081,4,2.5,2140,7350,2.0,0,0,3,8,2140,0,2120,8395,365000,2014,Sep,9
10082,3,2.75,1420,955,2.0,0,0,3,8,1160,260,1420,955,362000,2014,Sep,9
10083,3,1.75,2090,6258,1.0,0,0,3,7,1390,700,1790,5793,350000,2014,Nov,9
10084,2,1.75,1320,13052,1.5,0,0,3,7,1320,0,1320,13052,200000,2014,Nov,9
10085,4,2.5,2300,8100,1.0,0,0,4,8,1360,940,1910,7630,299000,2015,May,8
10086,4,1.5,3050,82764,1.0,0,0,3,8,1650,1400,2930,10074,555000,2014,Oct,9
10087,3,2.25,2960,8330,1.0,0,3,4,10,2260,700,2960,8840,1330000,2015,Feb,8
10088,5,2.75,2520,16100,1.0,0,3,4,8,1570,950,2760,16988,896000,2014,Jun,9
10089,2,1.75,1740,7290,1.0,0,0,3,8,1280,460,1820,6174,550000,2014,Dec,9
10090,2,1.0,1300,6617,1.0,0,0,3,7,1300,0,1820,7800,324500,2015,May,8
10091,3,1.0,1170,7350,1.0,0,0,4,7,1170,0,1170,7350,312500,2015,Jan,8
10092,4,3.25,1946,17786,2.0,0,1,4,7,1946,0,1460,16661,485000,2015,Apr,8
10093,2,1.0,1250,5413,1.0,0,0,4,7,1250,0,1250,5413,511000,2014,Oct,9
10094,2,1.5,1230,1561,2.0,0,0,3,7,1230,0,1660,2243,139500,2015,Mar,8
10095,4,2.5,2180,7203,2.0,0,0,4,8,2180,0,2350,7334,464000,2014,Jun,9
10096,3,1.75,1740,8800,1.0,0,0,3,7,1140,600,1690,7920,255000,2015,Apr,8
10097,4,2.5,3830,4644,2.0,0,0,3,8,2900,930,3400,6163,679975,2015,Apr,8
10098,3,2.0,2250,14274,1.0,0,0,4,8,1500,750,2820,13813,624800,2014,Jul,9
10099,3,2.75,2590,223027,2.0,0,0,3,9,2590,0,3410,212137,920000,2014,Nov,9
10100,3,2.5,2090,6000,1.5,0,0,4,9,2090,0,2730,6000,1370000,2014,May,9
10101,3,1.5,2400,10275,1.0,0,0,4,8,1540,860,2380,10125,510000,2014,Dec,9
10102,4,2.25,2260,7200,2.0,0,0,4,7,2260,0,1720,7200,289659,2014,Jun,9
10103,4,2.5,2910,6250,2.0,0,0,3,8,2910,0,2550,6250,585000,2015,Apr,8
10104,5,3.0,3640,6930,2.0,0,0,3,8,3640,0,3740,7182,555000,2014,Jun,9
10105,4,2.75,3770,24897,2.0,0,2,4,8,2550,1220,2640,11502,940000,2015,Mar,8
10106,3,2.0,1600,7350,1.0,0,0,4,7,1600,0,1600,7200,460000,2014,Sep,9
10107,3,2.5,2110,7434,2.0,0,0,4,7,2110,0,2100,7749,319000,2014,Nov,9
10108,3,2.5,1720,1916,2.0,0,0,3,7,1720,0,1760,1916,280000,2014,May,9
10109,3,1.0,1100,7470,1.0,0,0,4,5,1100,0,1280,7055,250000,2014,Nov,9
10110,4,2.5,2620,8312,2.0,0,0,3,9,2620,0,2260,8515,749950,2015,Jan,8
10111,5,2.5,3090,23265,1.0,0,0,3,8,2990,100,2560,18773,458000,2014,May,9
10112,3,2.5,1890,4808,2.0,0,0,3,8,1890,0,2460,5348,465000,2015,Apr,8
10113,3,1.75,1850,2797,1.0,0,0,3,8,1150,700,1450,4599,580000,2015,Apr,8
10114,4,2.5,3100,36562,2.0,0,0,3,10,3100,0,3080,39351,700000,2014,Aug,9
10115,4,2.5,2506,7206,2.0,0,0,3,8,2506,0,2441,7220,350000,2014,Nov,9
10116,4,1.0,1700,7689,1.0,0,0,3,7,1080,620,1700,7333,456000,2014,Sep,9
10117,3,2.0,1550,18958,1.5,0,0,3,7,1550,0,1840,12826,290000,2015,Feb,8
10118,4,2.75,2200,16288,1.0,0,0,3,7,1290,910,2650,6620,475000,2014,Jul,9
10119,3,2.5,1890,3629,2.0,0,0,3,7,1890,0,1980,4000,285000,2014,Sep,9
10120,3,1.0,1140,6400,1.0,0,0,3,7,1140,0,1340,6650,309000,2015,Feb,8
10121,4,2.0,3740,32417,2.0,0,0,3,9,3740,0,3180,32417,860000,2014,May,9
10122,3,2.25,1940,6500,1.0,0,0,3,8,1440,500,1880,8991,219000,2015,Feb,8
10123,3,2.5,2130,7199,2.0,0,0,3,8,2130,0,1890,7546,546500,2014,Oct,9
10124,2,1.0,1470,5566,1.0,0,0,4,7,770,700,1410,5808,338000,2015,Feb,8
10125,2,1.0,1070,8130,1.0,0,0,3,7,1070,0,1360,7653,505000,2015,Mar,8
10126,4,1.75,1680,15084,1.0,0,0,4,7,840,840,1800,15092,340000,2014,Oct,9
10127,3,2.25,2730,10675,2.0,0,0,3,9,2730,0,2770,10570,678000,2014,Aug,9
10128,3,1.75,1890,10292,1.0,0,0,4,8,1890,0,2630,10625,800000,2014,Dec,9
10129,1,1.0,1080,3230,1.0,0,0,3,6,1080,0,1210,5760,112000,2014,Jul,9
10130,3,1.75,1440,16819,1.5,0,0,4,6,1440,0,1560,12376,252000,2015,Mar,8
10131,4,2.75,2540,7210,1.0,0,0,4,7,1600,940,1820,7766,335000,2014,Jun,9
10132,3,2.0,2300,13418,1.0,0,0,3,8,1430,870,2140,9380,610000,2014,Jul,9
10133,3,2.0,1690,6790,1.0,0,0,3,7,1360,330,1740,6790,245000,2014,Oct,9
10134,3,1.75,1800,16026,1.0,0,0,3,8,1390,410,2210,13959,493500,2015,Feb,8
10135,4,2.25,1770,8505,2.0,0,0,3,8,1770,0,1880,8939,596500,2015,Jan,8
10136,3,2.0,1190,4072,1.5,0,0,5,6,1190,0,1680,5850,245000,2014,Jul,9
10137,3,1.75,1320,7200,1.0,0,0,4,7,1320,0,1750,7260,333500,2014,Oct,9
10138,3,1.0,1290,8974,1.0,0,0,5,7,1290,0,1540,7500,373000,2014,Nov,9
10139,4,2.5,3000,5639,2.0,0,0,3,8,3000,0,3000,4587,759900,2014,Jul,9
10140,3,2.25,1358,1204,3.0,0,0,3,7,1358,0,1358,1196,317000,2014,Aug,9
10141,3,1.5,1220,4080,1.5,0,0,5,7,1220,0,1320,4080,670000,2015,May,8
10142,2,2.5,2720,26761,2.0,1,4,3,7,2720,0,1870,12396,985000,2014,Nov,9
10143,3,1.5,1060,6954,1.0,0,0,4,6,1060,0,1560,6372,310000,2015,Apr,8
10144,4,2.5,3020,13122,2.0,0,0,3,9,2540,480,3020,10873,750000,2014,Oct,9
10145,3,2.0,1640,3440,2.0,0,0,3,7,1640,0,1070,3549,408000,2014,Jul,9
10146,5,3.75,3870,8225,2.0,0,0,3,10,3870,0,3600,9361,900000,2014,Jun,9
10147,4,2.25,2860,15054,1.0,0,0,3,8,1460,1400,1730,18525,460000,2015,Jan,8
10148,4,2.5,1740,6000,1.0,0,0,4,7,1740,0,1190,6000,339000,2015,Mar,8
10149,3,2.0,1140,6000,1.0,0,0,3,7,1140,0,1260,4000,660000,2015,Apr,8
10150,4,3.0,3290,10783,2.0,0,0,3,9,3290,0,2810,10783,449950,2015,Apr,8
10151,3,1.0,1210,6000,1.0,0,0,3,7,1210,0,1210,6000,235000,2014,Aug,9
10152,5,2.25,3320,13138,1.0,0,2,4,9,1900,1420,2820,13138,769000,2015,Jan,8
10153,2,2.0,1350,3900,1.0,0,0,3,8,1350,0,1440,3900,428000,2014,May,9
10154,3,2.25,1990,7340,2.0,0,0,3,8,1990,0,2180,11223,445000,2014,May,9
10155,4,2.5,2060,6958,1.0,0,0,3,7,1220,840,1760,7350,462000,2015,Mar,8
10156,3,1.0,1460,6198,1.5,0,0,4,7,1460,0,2280,5160,775000,2015,May,8
10157,4,1.75,2250,10108,1.0,0,0,4,8,2250,0,2050,9750,605000,2014,Dec,9
10158,2,1.0,950,15996,1.0,0,0,4,7,950,0,950,25510,193500,2014,Oct,9
10159,4,2.5,3140,8060,2.0,0,0,3,9,3140,0,3000,8060,389950,2014,May,9
10160,4,3.5,3560,6098,2.0,0,0,3,10,3560,0,3660,6846,790000,2014,Jul,9
10161,2,1.0,1410,5000,1.0,0,2,4,7,940,470,1450,5000,442000,2015,Jan,8
10162,4,2.25,2770,13500,2.0,0,0,3,8,2770,0,2300,13500,890000,2014,Jun,9
10163,3,1.0,1864,6978,1.0,0,0,4,7,1864,0,990,8000,235000,2015,Mar,8
10164,4,1.75,1930,6720,1.0,0,2,3,8,1130,800,1850,6380,495000,2014,Dec,9
10165,4,2.5,3870,50965,2.0,0,0,3,10,3870,0,2170,65843,600000,2015,Jan,8
10166,3,2.0,2020,5500,1.5,0,3,3,10,1790,230,2580,5500,1400000,2014,Jun,9
10167,3,2.0,1300,8400,1.0,0,0,4,7,1300,0,1300,7500,251000,2014,Aug,9
10168,4,2.25,3410,57063,2.0,0,0,4,8,2410,1000,2870,145490,471000,2015,Mar,8
10169,4,2.5,2370,41338,2.0,0,0,3,8,2370,0,2340,46661,597000,2015,Mar,8
10170,5,3.5,2770,9305,2.0,0,0,3,9,2770,0,2520,9773,804000,2014,Sep,9
10171,3,1.75,1250,17493,1.0,0,0,3,7,1250,0,2180,19553,357000,2014,Oct,9
10172,3,2.5,1690,1689,2.0,0,0,3,8,1150,540,1540,1689,419990,2014,Aug,9
10173,4,2.5,3040,35201,2.0,0,0,4,10,3040,0,2990,35416,725000,2014,Nov,9
10174,3,2.5,2710,5733,2.0,0,0,3,7,2710,0,2720,5733,275000,2015,Feb,8
10175,3,2.25,1190,13630,1.0,0,0,3,7,1190,0,1630,14405,445000,2014,Sep,9
10176,3,2.5,2300,27566,2.0,0,0,3,9,2300,0,2480,16650,510000,2014,Sep,9
10177,4,1.0,1360,13372,1.0,0,0,3,7,1360,0,1540,10283,330000,2014,May,9
10178,3,1.0,1500,5605,1.0,0,0,5,6,750,750,1050,9100,270000,2014,Aug,9
10179,4,2.0,1610,4770,1.0,0,0,4,7,1230,380,1180,6120,495000,2015,Apr,8
10180,4,1.75,1420,10300,2.0,0,0,3,7,1420,0,1420,10300,225000,2015,Mar,8
10181,3,1.5,1750,5400,1.0,0,0,4,7,1050,700,1750,5400,716528,2015,May,8
10182,3,2.5,1510,6095,2.0,0,0,4,7,1510,0,1520,6000,260000,2014,Oct,9
10183,4,2.5,2330,9928,2.0,0,0,3,8,2330,0,2430,8175,471000,2014,Jun,9
10184,5,3.5,2690,4800,2.0,0,2,3,8,1930,760,2080,4900,690000,2015,Feb,8
10185,5,1.5,1700,7200,1.5,0,0,3,7,1700,0,1460,7194,548000,2015,Apr,8
10186,3,1.0,1020,5410,1.0,0,0,4,7,880,140,1580,5376,505000,2014,Jul,9
10187,3,1.0,1160,11799,1.0,0,0,3,7,1160,0,1220,10500,325000,2014,Dec,9
10188,4,2.25,2450,34092,2.0,0,0,4,8,2450,0,2410,35378,682000,2014,Nov,9
10189,3,2.25,2010,10760,2.0,0,0,3,8,2010,0,2240,9357,605000,2014,Jun,9
10190,2,1.75,1370,4495,1.0,0,0,4,8,1370,0,1370,4686,276200,2015,May,8
10191,3,1.0,1370,4040,1.5,0,0,3,7,1370,0,1220,3030,530000,2014,Jul,9
10192,3,3.0,1990,9600,1.0,0,0,3,7,1440,550,1670,9600,245000,2014,Sep,9
10193,4,2.5,2790,45902,2.0,0,0,3,9,2790,0,2890,42421,654950,2014,Jun,9
10194,2,1.0,780,6727,1.0,0,0,3,6,780,0,1860,10124,221900,2014,Oct,9
10195,4,2.0,2240,4508,1.0,0,2,4,8,1340,900,1930,5250,466000,2015,Apr,8
10196,3,2.0,2210,6387,1.0,0,0,3,8,2210,0,2570,6497,383150,2015,Feb,8
10197,4,1.0,1390,4240,1.0,0,0,3,7,1050,340,1810,4240,657100,2014,May,9
10198,3,2.0,1800,43995,2.0,0,0,3,8,1800,0,2290,51400,539000,2015,Mar,8
10199,6,3.0,3320,15600,1.0,0,0,4,8,1660,1660,2330,15360,400000,2014,Sep,9
